2024-03-07 22:16:38,361 [Worker-9: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is up-to-date. Trying to read.
2024-03-24 07:53:33,678 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.4/maven-archetype-quickstart-1.4.pom
2024-03-24 07:53:33,859 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.4/maven-archetype-bundles-1.4.pom
2024-03-24 07:53:33,862 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-bundles/1.4/maven-archetype-bundles-1.4.pom
2024-03-24 07:53:33,967 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/33/maven-parent-33.pom
2024-03-24 07:53:34,069 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/33/maven-parent-33.pom
2024-03-24 07:53:34,167 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/21/apache-21.pom
2024-03-24 07:53:34,199 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/21/apache-21.pom
2024-03-24 07:53:34,332 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.4/maven-archetype-quickstart-1.4.jar
2024-03-24 07:53:34,337 [ModalContext] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/archetypes/maven-archetype-quickstart/1.4/maven-archetype-quickstart-1.4.jar
2024-03-24 07:54:45,548 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345 [621])
2024-03-24 07:54:45,549 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345
2024-03-24 07:54:45,549 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/aopalliance-1.0.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/guice-5.1.0.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/httpclient-4.5.14.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/httpcore-4.4.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/jansi-2.4.0.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/jcl-over-slf4j-1.7.36.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-artifact-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-builder-support-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-compat-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-core-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-embedder-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-model-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-model-builder-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-plugin-api-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-repository-metadata-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-api-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-connector-basic-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-impl-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-named-locks-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-provider-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-spi-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-transport-file-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-transport-http-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-transport-wagon-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-resolver-util-1.9.16.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-settings-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-settings-builder-3.9.5.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-shared-utils-3.3.4.jar
2024-03-24 07:54:45,550 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/org.eclipse.sisu.inject-0.3.5.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/org.eclipse.sisu.plexus-0.3.5.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/plexus-build-api-0.0.7.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/plexus-cipher-2.0.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/plexus-classworlds-2.7.0.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/plexus-component-annotations-2.1.0.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/plexus-interpolation-1.26.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/plexus-sec-dispatcher-2.0.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/plexus-utils-3.5.1.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/wagon-file-3.5.3.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/wagon-http-3.5.3.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/wagon-http-shared-3.5.3.jar
2024-03-24 07:54:45,551 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/wagon-provider-api-3.5.3.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.3.jre [12])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/com.google.guava_32.1.3.jre.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [980])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/slf4j.api_2.0.12.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [29])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [24])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/jakarta.annotation-api_1.3.5.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [71])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.apache.commons.cli_1.6.0.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [75])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.apache.commons.commons-codec_1.16.0.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.13.0 [82])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.apache.commons.lang3_3.13.0.jar
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [13])
2024-03-24 07:54:45,552 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/com.google.guava.failureaccess_1.0.2.jar
2024-03-24 07:54:45,554 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "/var/folders/h3/fkzwqdhd63vd3pd73tzvmyc80000gn/T/m2e-archetypeGenerator15063700998075011622":
2024-03-24 07:54:45,556 [Worker-4: Launching mavenrun-90590397-3280-4af6-8cdf-448cbe49be02] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.4 -DgroupId=com.krakedev -DartifactId=demo -Dversion=0.0.1 -Dpackage=com.krakedev.demo -DoutputDirectory="/Users/josedutan/Documents/Programacion Nivelacion/MODULO 2/WorkspaceJava" -Dstyle.color=always -U archetype:generate
2024-03-24 08:03:30,126 [Worker-16: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' /Users/josedutan/Documents/Programacion Nivelacion/MODULO 2/WorkspaceJava/Demo/pom.xml
2024-03-24 08:05:17,608 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345 [621])
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/aopalliance-1.0.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/guice-5.1.0.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/httpclient-4.5.14.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/httpcore-4.4.16.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/jansi-2.4.0.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/jcl-over-slf4j-1.7.36.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-artifact-3.9.5.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-builder-support-3.9.5.jar
2024-03-24 08:05:17,609 [Worker-4: Launching mavenrun-4993482d-f2e3-4e99-9085-b0e97c8c026e] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: /Users/josedutan/.p2/pool/plugins/org.eclipse.m2e.maven.runtime_3.9.500.20231113-2345/jars/maven-compat-3.9.5.jar
